time,users_count,finish_users_count 
0,1.2,0 
10,3.2,0.7 
20,4.1,0.3 
30,7.6,0.4 
40,4.4,0.5 
50,0,0.2 
60,0,0.9 
70,0,0.8 
80,0,1.6 
90,0,4.2 
100,0,9.3 
110,0,1.6 
111,0,0 
