time,users_count,finish_users_count 
0,12,0 
10,44,7 
20,85,10 
30,161,14 
40,205,19 
50,205,21 
60,205,30 
70,205,38 
80,205,54 
90,205,96 
100,205,189 
110,205,205 
111,205,205 
