time,sentpackets@tsung_controller@ip-172-31-29-89 
10,169 
20,643.0 
30,670.0 
40,1056.0 
50,805.0 
60,545.0 
70,1091.0 
80,435.0 
90,827.0 
100,650.0 
110,730.0 
