time,request,connect 
0,4.276,0.711 
10,4.276,0.711 
20,4.276,0.711 
30,4.276,0.711 
40,4.276,0.711 
50,4.276,0.711 
60,3.488,0.651 
70,3.488,0.651 
80,3.488,0.651 
90,3.488,0.651 
100,3.488,0.651 
110,3.488,0.651 
120,3.488,0.651 
130,3.488,0.651 
140,3.461,0.603 
150,3.461,0.603 
160,3.461,0.603 
170,3.461,0.603 
180,3.461,0.603 
190,3.461,0.603 
200,3.461,0.603 
210,3.461,0.603 
220,3.461,0.603 
230,3.461,0.603 
240,3.461,0.603 
250,3.461,0.603 
260,3.461,0.603 
270,3.441,0.603 
280,3.441,0.603 
290,3.441,0.603 
300,0.383,0.603 
310,0.356,0.603 
320,0.356,0.603 
330,0.356,0.603 
340,0.356,0.603 
350,0.356,0.603 
360,0.356,0.603 
370,0.356,0.603 
380,0.356,0.603 
390,0.356,0.603 
400,0.356,0.603 
410,0.356,0.603 
420,0.356,0.603 
430,0.356,0.603 
440,0.356,0.603 
450,0.356,0.603 
460,0.356,0.603 
470,0.356,0.603 
480,0.356,0.603 
490,0.356,0.603 
500,0.356,0.603 
510,0.356,0.603 
520,0.356,0.552 
530,0.343,0.552 
540,0.323,0.552 
550,0.323,0.552 
560,0.323,0.552 
570,0.323,0.552 
580,0.323,0.552 
590,0.323,0.552 
600,0.323,0.552 
610,0.323,0.552 
620,0.323,0.552 
630,0.323,0.552 
640,0.323,0.552 
650,0.323,0.552 
660,0.323,0.552 
670,0.323,0.552 
680,0.323,0.552 
690,0.323,0.552 
700,0.323,0.552 
710,0.323,0.552 
720,0.323,0.552 
730,0.323,0.552 
740,0.323,0.552 
750,0.323,0.552 
760,0.323,0.552 
770,0.316,0.552 
780,0.316,0.552 
790,0.316,0.552 
800,0.316,0.552 
810,0.316,0.552 
820,0.316,0.552 
830,0.316,0.552 
840,0.316,0.552 
850,0.316,0.552 
860,0.316,0.552 
870,0.316,0.552 
880,0.316,0.552 
890,0.316,0.552 
900,0.316,0.552 
910,0.316,0.552 
920,0.316,0.552 
930,0.316,0.552 
940,0.316,0.552 
950,0.316,0.552 
960,0.316,0.552 
970,0.316,0.552 
980,0.316,0.552 
990,0.316,0.552 
1000,0.316,0.552 
1010,0.316,0.521 
1020,0.316,0.481 
1030,0.315,0.438 
1040,0.314,0.438 
1050,0.314,0.438 
1060,0.314,0.438 
1070,0.314,0.438 
1080,0.314,0.438 
1090,0.314,0.438 
1100,0.314,0.438 
1110,0.314,0.438 
1120,0.314,0.438 
1130,0.314,0.438 
1140,0.314,0.438 
1150,0.314,0.438 
1160,0.314,0.438 
1170,0.314,0.438 
1180,0.314,0.438 
1190,0.314,0.438 
1200,0.314,0.438 
1210,0.314,0.438 
1220,0.314,0.438 
1222,0.314,0.438 
