time,users_count,finish_users_count 
0,2.1,0 
10,0.9,0.8 
20,0,0.8 
30,0,0.3 
40,0,0.7 
50,0,0.3 
60,4.3,0.2 
70,1.7,1.2 
80,0,2 
90,0,0.5 
100,0,0.2 
110,0,0.1 
120,0,0.2 
130,0,1.6 
140,6.1,0.1 
150,5.5,1.8 
160,0,3.2 
170,0,1.8 
180,0,0.7 
190,0,0.4 
200,0,0 
210,0,0 
220,0,0 
230,0,0 
240,0,0.4 
250,0,0.4 
260,0,0.9 
270,5.4,2 
280,15.8,0.3 
290,2.4,1.2 
300,0,1.5 
310,0,1 
320,0,1.9 
330,0,0.2 
340,0,0.3 
350,0,2.8 
360,0,2.3 
370,0,0.5 
380,0,0.4 
390,0,1.5 
400,0,0.8 
410,0,0.3 
420,0,0.5 
430,0,0.3 
440,0,0.1 
450,0,0.2 
460,0,0.8 
470,0,0.4 
480,0,4.3 
490,0,0.8 
500,0,0.4 
510,0,0.8 
520,27.3,0 
530,20.6,0.9 
540,0,9.9 
550,0,13.7 
560,0,3.8 
570,0,0.9 
580,0,0.9 
590,0,1.2 
600,0,2.1 
610,0,2.3 
620,0,0.2 
630,0,0.1 
640,0,0.4 
650,0,0.7 
660,0,2.8 
670,0,1.8 
680,0,0.6 
690,0,0.4 
700,0,0.7 
710,0,0.5 
720,0,0.8 
730,0,2.2 
740,0,1 
750,53.8,0 
760,39.1,6.6 
770,0,41.9 
780,0,21.2 
790,0,3.1 
800,0,0.7 
810,0,0.1 
820,0,2 
830,0,1.1 
840,0,0.5 
850,0,0 
860,0,0 
870,0,0 
880,0,1.5 
890,0,1.9 
900,0,0.6 
910,0,0.3 
920,0,0.3 
930,0,0.3 
940,0,0.2 
950,0,2.7 
960,0,2.4 
970,0,2.9 
980,0,1.2 
990,0,0.3 
1000,0,0.9 
1010,42.8,0.2 
1020,122.4,6.5 
1030,20.4,67 
1040,0,70.4 
1050,0,19.5 
1060,0,2.7 
1070,0,0 
1080,0,0.5 
1090,0,4.7 
1100,0,2 
1110,0,0.4 
1120,0,0.2 
1130,0,0.2 
1140,0,0.5 
1150,0,2.8 
1160,0,1.6 
1170,0,2.9 
1180,0,0.4 
1190,0,0 
1200,0,0 
1210,0,2.9 
1220,0,0.4 
1222,0,0 
