time,session 
10,10359.953000000001 
20,18351.89 
30,30881.63266666667 
40,33795.763999999996 
50,40622.15966666667 
60,29718.4165 
70,11170.180083333335 
80,17425.396749999993 
90,27065.252599999996 
100,36684.5745 
110,53597.785 
120,59809.3635 
130,66391.03287500002 
140,65492.16 
150,11179.304722222221 
160,15646.870531249999 
170,22648.825111111117 
180,31491.673999999995 
190,44954.48974999999 
200,0 
210,0 
220,0 
230,0 
240,102543.6275 
250,106916.29025 
260,115780.02522222222 
270,121653.1493 
280,9000.584 
290,18137.575083333333 
300,21706.4166 
310,30672.9359 
320,45976.715789473674 
330,50085.8015 
340,55590.924999999996 
350,73548.88307142859 
360,79940.34847826087 
370,85509.1554 
380,97883.99075000001 
390,107534.58133333332 
400,116240.63799999999 
410,136473.29133333333 
420,137299.0216 
430,152437.5643333333 
440,165251.132 
450,173297.68949999998 
460,178834.904625 
470,198645.32225 
480,201024.84530232556 
490,206521.24237499997 
500,217541.44 
510,228896.01775 
520,0 
530,13959.602666666668 
540,19461.877787878806 
550,23510.12318248175 
560,34731.39418421052 
570,49247.84144444444 
580,59035.963777777775 
590,65029.5305 
600,76099.76614285713 
610,83997.5557826087 
620,86056.443 
630,105619.704 
640,119959.9405 
650,123455.71657142858 
660,136453.55814285713 
670,142443.32194444444 
680,150477.2925 
690,161155.97125 
700,175444.24414285715 
710,193862.9952 
720,201466.73062500003 
730,206326.96945454544 
740,212491.6378 
750,0 
760,12515.802272727273 
770,16741.281999999996 
780,22875.232778301866 
790,31429.11735483871 
800,45284.93028571429 
810,64691.022 
820,70632.50409999999 
830,75774.25281818182 
840,86069.3914 
850,0 
860,0 
870,0 
880,129724.41506666668 
890,137206.07747368418 
900,143228.14100000003 
910,157266.9236666667 
920,167734.26266666668 
930,175223.14266666665 
940,192163.0455 
950,199055.58040740745 
960,204623.95279166664 
970,215892.68920689658 
980,221134.7559166667 
990,228715.63433333332 
1000,248094.4203333333 
1010,246421.1265 
1020,9259.193400000004 
1030,13488.69746417909 
1040,19063.808551136375 
1050,27226.676369230772 
1060,35923.66299999999 
1070,0 
1080,69234.2614 
1090,72076.27821276599 
1100,79557.40504999999 
1110,91845.64399999999 
1120,98547.07949999999 
1130,113711.9405 
1140,127135.9256 
1150,133716.25253571427 
1160,137341.56962499997 
1170,147404.85934482756 
1180,153768.73225 
1190,0 
1200,0 
1210,193398.8408275862 
1220,197261.6395 
1222,0 
