time,cpu@tsung_controller@ip-172-31-16-124 
0,2.47938814714059 
10,0.5 
20,0.7996001999000499 
30,0.3001500750375188 
40,0.399400898652022 
50,0.3003003003003003 
60,0.0999000999000999 
70,0.6996501749125438 
80,0.6009013520280421 
90,0.20050125313283207 
100,0.49975012493753124 
110,0.399400898652022 
120,0.5497251374312844 
130,0.3 
140,0.05002501250625312 
150,0.8959681433549029 
160,1.0494752623688157 
170,0.6490264603095357 
180,0.15030060120240482 
190,0.25 
200,0.998502246630055 
210,0.4506760140210316 
220,0.2001000500250125 
230,0.19990004997501248 
240,0.5508262393590386 
250,0.5497251374312844 
260,0.15 
270,0.05002501250625312 
280,0.5 
290,1.394422310756972 
300,1.1011011011011012 
310,0.10015022533800699 
320,0.7485029940119761 
330,0.4012036108324975 
340,0.3498250874562719 
350,0.8495752123938031 
360,0.501002004008016 
370,0.25012506253126565 
380,0.1500750375187594 
390,0.15 
400,0.1998001998001998 
410,0.15022533800701052 
420,0.24987506246876562 
430,0.5982053838484547 
440,0.0 
450,0.09995002498750624 
460,0.05 
470,0.04997501249375312 
480,0.09995002498750624 
490,0.25 
500,0.15 
510,0.05002501250625312 
520,0.14992503748125938 
530,2.5423728813559325 
540,7.654563297350343 
550,6.25615763546798 
560,2.0812685827552033 
570,0.5005005005005005 
580,0.8495752123938031 
590,0.9466865969108121 
600,1.0972568578553616 
610,1.4940239043824701 
620,0.39980009995002497 
630,0.05002501250625312 
640,0.1500750375187594 
650,0.24975024975024976 
660,0.2997002997002997 
670,0.6993006993006993 
680,0.5991013479780329 
690,0.15 
700,0.05002501250625312 
710,0.19990004997501248 
720,0.05 
730,0.24987506246876562 
740,0.24987506246876562 
750,0.15 
760,7.503678273663561 
770,17.4818401937046 
780,11.083984375 
790,2.091633466135458 
800,0.35052578868302453 
810,0.10010010010010009 
820,0.39980009995002497 
830,2.0843672456575684 
840,1.0967098703888334 
850,0.24987506246876562 
860,0.1 
870,0.04995004995004995 
880,0.10005002501250625 
890,0.35000000000000003 
900,1.0 
910,0.39980009995002497 
920,0.15 
930,0.1500750375187594 
940,0.09995002498750624 
950,0.05 
960,0.4495504495504496 
970,0.8470353761833582 
980,0.7976071784646062 
990,0.24987506246876562 
1000,0.0 
1010,0.29985007496251875 
1020,4.66867469879518 
1030,27.057663873829473 
1040,26.657129232236525 
1050,11.073500967117988 
1060,1.643426294820717 
1070,0.2502502502502503 
1080,0.4495504495504496 
1090,0.7492507492507493 
1100,1.8905472636815919 
1110,0.4497751124437781 
1120,0.2 
1130,0.14985014985014986 
1140,0.10005002501250625 
1150,0.19990004997501248 
1160,0.6003001500750376 
1170,0.6979062811565304 
1180,0.3996003996003996 
1190,0.04997501249375312 
1200,0.14992503748125938 
1210,0.0 
1220,0.49975012493753124 
1222,0.050050050050050046 
