time,size_sent,size_rcv 
0,33.1109375,220.61484375 
10,76.63984375,583.8265625 
20,102.07578125,1035.215625 
30,107.36484375,1196.25859375 
40,114.12890625,1705.50625 
50,115.78125,1825.3421875 
60,157.715625,1990.62109375 
70,253.2265625,2469.61640625 
80,300.321875,2792.1453125 
90,314.625,3103.9109375 
100,324.87578125,3603.28671875 
110,332.1015625,3950.69375 
120,340.3125,4262.865625 
130,341.1984375,4891.78984375 
140,396.38515625,5189.5265625 
150,580.39921875,5876.6234375 
160,679.6140625,6469.22109375 
170,706.584375,6754.403125 
180,715.92578125,6816.45546875 
190,730.59375,7519.62265625 
200,744.89609375,8094.91640625 
210,750.64140625,8247.50859375 
220,753.57265625,8324.240625 
230,765.85546875,8984.365625 
240,777.99140625,9462.76015625 
250,780.80546875,9696.39765625 
260,780.80546875,10010.4796875 
270,802.8875,10989.18125 
280,997.8140625,11648.66640625 
290,1271.584375,12558.4265625 
300,1360.74140625,12725.45703125 
310,1376.40859375,12787.253125 
320,1419.40859375,13385.01953125 
330,1451.4328125,13612.94765625 
340,1461.2171875,13770.58828125 
350,1505.3546875,14165.5859375 
360,1560.8109375,14341.6078125 
370,1565.0046875,14467.47578125 
380,1575.21953125,14569.76796875 
390,1578.409375,14623.75859375 
400,1584.89375,14672.725 
410,1590.94453125,14699.97265625 
420,1622.5734375,14750.8359375 
430,1628.67421875,14760.809375 
440,1631.70078125,14764.46171875 
450,1633.3015625,14767.26328125 
460,1633.653125,14778.61875 
470,1634.0390625,14781.1578125 
480,1636.909375,14797.76015625 
490,1636.909375,14801.85859375 
500,1636.909375,14802.88671875 
510,1636.909375,15108.88359375 
520,1789.53203125,15700 
530,2256.671875,16737.25 
540,2737.22578125,17496.7 
550,2899.82734375,17622.12265625 
560,2930.26015625,17692.965625 
570,2955.0984375,18082.0703125 
580,2980.73671875,18413.4390625 
590,3022.72734375,18693.1203125 
600,3080.0859375,18904.56171875 
610,3101.8015625,18998.484375 
620,3106.5171875,19033.98515625 
630,3110.3765625,19101.32734375 
640,3115.13359375,19170.36328125 
650,3119.69921875,19194.9984375 
660,3128.7078125,19251.7359375 
670,3148.93671875,19317.22265625 
680,3153.0140625,19338.1859375 
690,3154.39375,19348.1125 
700,3156.60859375,19361.965625 
710,3156.60859375,19363.25078125 
720,3156.60859375,19402.74296875 
730,3160.00859375,19411.0078125 
740,3160.38984375,19592.4796875 
750,3407.7234375,20457.29609375 
760,4405.08046875,22392.725 
770,5116.4375,23045.03671875 
780,5251.23203125,23192.99140625 
790,5271.5671875,23265.0234375 
800,5276.0453125,23268.9484375 
810,5285.2359375,23437.22421875 
820,5333.61796875,23579.5671875 
830,5386.11796875,23720.58984375 
840,5392.828125,23754.52421875 
850,5394.1265625,23754.78125 
860,5394.1265625,23754.78125 
870,5395.38828125,23794.19375 
880,5402.07734375,23822.31328125 
890,5429.7859375,23863.33828125 
900,5453.8890625,23915.77265625 
910,5459.23828125,23933.7046875 
920,5459.953125,23941.665625 
930,5461.82109375,23948.49921875 
940,5463.4078125,23953.48359375 
950,5465.21875,23962.634375 
960,5478.35,24021.5875 
970,5499.09375,24113.42578125 
980,5502.6953125,24147.5765625 
990,5503.13359375,24157.20546875 
1000,5504.10703125,24466.39921875 
1010,5594.928125,25042.8171875 
1020,6917.071875,27707.02734375 
1030,8604.146875,29954.99609375 
1040,9120.18203125,30610.096875 
1050,9215.028125,30718.95703125 
1060,9226.1734375,30771.0359375 
1070,9232.34765625,30914.23046875 
1080,9248.98671875,30982.2296875 
1090,9312.6484375,31147.81640625 
1100,9338.74375,31232.89140625 
1110,9342.20078125,31253.84375 
1120,9343.55859375,31259.64375 
1130,9345.30078125,31263.28828125 
1140,9346.171875,31271.4140625 
1150,9352.3203125,31366.13046875 
1160,9375.4515625,31429.26015625 
1170,9392.02578125,31500.790625 
1180,9392.971875,31516.94296875 
1190,9392.971875,31516.94296875 
1200,9392.971875,31516.94296875 
1210,9394.58125,31912.4703125 
1220,9396.11796875,31980.74296875 
1222,9396.11796875,31980.74296875 
