time,request,connect 
0,1798.689,13.458 
10,7286.815,227.331 
20,7950.268,227.331 
30,10798.407,227.331 
40,11054.816,227.331 
50,11054.816,227.331 
60,11054.816,227.331 
70,11054.816,227.331 
80,15029.93,227.331 
90,20892.313,227.331 
100,24194.239,227.331 
110,24194.239,227.331 
120,24194.239,227.331 
130,24194.239,227.331 
140,24194.239,227.331 
150,24194.239,227.331 
160,24194.239,227.331 
170,27632.372,227.331 
180,34438.349,227.331 
190,42716.954,227.331 
200,43667.217,227.331 
210,43667.217,227.331 
220,43667.217,227.331 
230,43667.217,227.331 
240,43673.461,227.331 
250,43673.461,227.331 
260,43673.461,227.331 
270,43673.461,227.331 
280,43673.461,227.331 
290,43673.461,227.331 
300,43673.461,227.331 
310,43673.461,227.331 
320,43673.461,227.331 
330,47510.352,227.331 
340,59338.819,227.331 
350,60022.729,227.331 
360,60022.729,227.331 
370,60022.729,227.331 
380,60022.729,227.331 
390,60022.729,227.331 
400,60022.729,227.331 
410,60022.729,227.331 
420,60022.729,227.331 
430,60022.729,227.331 
440,60022.729,227.331 
450,60022.729,227.331 
460,60022.729,227.331 
470,60022.729,227.331 
480,60022.729,227.331 
490,60125.649,227.331 
500,60125.649,227.331 
510,60125.649,227.331 
520,60125.649,227.331 
530,60125.649,227.331 
540,60125.649,227.331 
550,60125.649,227.331 
560,60125.649,227.331 
570,60125.649,227.331 
580,60125.649,227.331 
590,60125.649,227.331 
600,60125.649,227.331 
610,60125.649,227.331 
620,60125.649,227.331 
630,60125.649,227.331 
640,60125.649,227.331 
650,60125.649,227.331 
660,60125.649,227.331 
670,60125.649,227.331 
680,60125.649,227.331 
690,60125.649,227.331 
700,60125.649,227.331 
710,60125.649,227.331 
720,60125.649,227.331 
730,60125.649,227.331 
740,60125.649,227.331 
750,60125.649,227.331 
760,60125.649,227.331 
770,60125.649,227.331 
780,60125.649,227.331 
790,60125.649,227.331 
800,60125.649,227.331 
810,60125.649,227.331 
820,60125.649,227.331 
830,60125.649,227.331 
840,60125.649,227.331 
850,60125.649,227.331 
860,60125.649,227.331 
870,60125.649,227.331 
880,60125.649,227.331 
890,60125.649,227.331 
900,60125.649,227.331 
910,60125.649,227.331 
920,60125.649,227.331 
930,60125.649,227.331 
940,60125.649,227.331 
950,60125.649,227.331 
960,60125.649,227.331 
970,60125.649,227.331 
980,60125.649,227.331 
990,60125.649,227.331 
1000,60125.649,227.331 
1010,60125.649,227.331 
1020,60125.649,227.331 
1030,60125.649,243.044 
1040,60125.649,243.044 
1050,60125.649,243.044 
1060,60125.649,243.044 
1070,60125.649,243.044 
1080,60125.649,243.044 
1090,60125.649,243.044 
1100,60125.649,243.044 
1110,60125.649,243.044 
1120,60125.649,243.044 
1130,60125.649,243.044 
1140,60125.649,243.044 
1150,60125.649,243.044 
1160,60125.649,243.044 
1170,60125.649,243.044 
1180,60125.649,243.044 
1190,60125.649,243.044 
1200,60125.649,243.044 
1210,60125.649,243.044 
1220,60125.649,243.044 
1222,60125.649,243.044 
