time,freemem@tsung_controller@ip-172-31-16-124 
0,733.30859375 
10,733.30859375 
20,733.30859375 
30,733.30859375 
40,733.30859375 
50,733.30859375 
60,733.30859375 
70,733.30859375 
80,733.30859375 
90,733.30859375 
100,733.30859375 
110,733.30859375 
120,733.30859375 
130,733.30859375 
140,733.30859375 
150,733.30859375 
160,733.30859375 
170,733.30859375 
180,733.30859375 
190,733.30859375 
200,733.30859375 
210,733.30859375 
220,733.30859375 
230,733.30859375 
240,733.30859375 
250,733.30859375 
260,733.30859375 
270,733.30859375 
280,733.30859375 
290,733.30859375 
300,733.30859375 
310,733.30859375 
320,733.30859375 
330,733.30859375 
340,733.30859375 
350,733.30859375 
360,733.30859375 
370,733.30859375 
380,733.30859375 
390,733.30859375 
400,733.30859375 
410,733.30859375 
420,733.30859375 
430,733.30859375 
440,733.30859375 
450,733.30859375 
460,733.30859375 
470,733.30859375 
480,733.30859375 
490,733.30859375 
500,733.30859375 
510,733.30859375 
520,733.30859375 
530,733.30859375 
540,733.30859375 
550,733.30859375 
560,733.30859375 
570,733.30859375 
580,733.30859375 
590,733.30859375 
600,733.30859375 
610,733.30859375 
620,733.30859375 
630,733.30859375 
640,733.30859375 
650,733.30859375 
660,733.30859375 
670,733.30859375 
680,733.30859375 
690,733.30859375 
700,733.30859375 
710,733.30859375 
720,733.30859375 
730,733.30859375 
740,733.30859375 
750,733.30859375 
760,733.30859375 
770,733.30859375 
780,733.30859375 
790,733.30859375 
800,733.30859375 
810,733.30859375 
820,733.30859375 
830,733.30859375 
840,733.30859375 
850,733.30859375 
860,733.30859375 
870,733.30859375 
880,733.30859375 
890,733.30859375 
900,733.30859375 
910,733.30859375 
920,733.30859375 
930,733.30859375 
940,733.30859375 
950,733.30859375 
960,733.30859375 
970,733.30859375 
980,733.30859375 
990,733.30859375 
1000,733.30859375 
1010,733.30859375 
1020,733.30859375 
1030,733.30859375 
1040,733.30859375 
1050,733.30859375 
1060,733.30859375 
1070,733.30859375 
1080,733.30859375 
1090,733.30859375 
1100,733.30859375 
1110,733.30859375 
1120,733.30859375 
1130,733.30859375 
1140,733.30859375 
1150,733.30859375 
1160,733.30859375 
1170,733.30859375 
1180,733.30859375 
1190,733.30859375 
1200,733.30859375 
1210,733.30859375 
1220,733.30859375 
1222,733.30859375 
