time,recvpackets@tsung_controller@ip-172-31-16-124 
10,497 
20,609.0 
30,476.0 
40,388.0 
50,281.0 
60,133.0 
70,666.0 
80,902.0 
90,448.0 
100,406.0 
110,431.0 
120,382.0 
130,384.0 
140,524.0 
150,998.0 
160,1693.0 
170,984.0 
180,368.0 
190,183.0 
200,666.0 
210,531.0 
220,170.0 
230,114.0 
240,612.0 
250,554.0 
260,191.0 
270,374.0 
280,1362.0 
290,2360.0 
300,2243.0 
310,206.0 
320,196.0 
330,877.0 
340,337.0 
350,252.0 
360,902.0 
370,293.0 
380,161.0 
390,110.0 
400,139.0 
410,111.0 
420,126.0 
430,428.0 
440,73.0 
450,48.0 
460,21.0 
470,39.0 
480,35.0 
490,129.0 
500,13.0 
510,54.0 
520,317.0 
530,2807.0 
540,3864.0 
550,2419.0 
560,631.0 
570,188.0 
580,604.0 
590,419.0 
600,520.0 
610,613.0 
620,223.0 
630,42.0 
640,90.0 
650,123.0 
660,112.0 
670,269.0 
680,209.0 
690,68.0 
700,27.0 
710,47.0 
720,10.0 
730,61.0 
740,82.0 
750,193.0 
760,4992.0 
770,7418.0 
780,3241.0 
790,783.0 
800,151.0 
810,90.0 
820,205.0 
830,680.0 
840,329.0 
850,67.0 
860,3.0 
870,2.0 
880,59.0 
890,134.0 
900,372.0 
910,194.0 
920,45.0 
930,18.0 
940,26.0 
950,16.0 
960,71.0 
970,228.0 
980,235.0 
990,77.0 
1000,5.0 
1010,344.0 
1020,3939.0 
1030,15404.0 
1040,9849.0 
1050,3469.0 
1060,548.0 
1070,91.0 
1080,196.0 
1090,322.0 
1100,707.0 
1110,196.0 
1120,46.0 
1130,10.0 
1140,19.0 
1150,32.0 
1160,288.0 
1170,255.0 
1180,198.0 
1190,4.0 
1200,1.0 
1210,3.0 
1220,449.0 
1222,77.0 
