time,size_sent,size_rcv 
0,21.32890625,157.5078125 
10,55.7171875,544.03984375 
20,29.83125,639.534375 
30,6.66484375,69.20859375 
40,75.82265625,824.978125 
50,77.40625,1075.5578125 
60,20.97890625,503.09453125 
70,1.3234375,41.52578125 
80,50.98828125,406.653125 
90,157.1625,1872.325 
100,142.640625,1864.43203125 
110,22.53828125,361.946875 
120,25.025,150.78203125 
130,203.49296875,1023.01171875 
140,255.0296875,2267.47421875 
150,249.61953125,5828.68515625 
160,97.134375,2122.48046875 
170,14.06171875,183.03671875 
180,162.74140625,626.0265625 
190,512.221875,1495.76796875 
200,489.3171875,3856.78125 
210,295.13671875,5050.52265625 
220,92.3625,1698.09453125 
230,14.3171875,166.91953125 
231,0,0 
