time,sentpackets@tsung_controller@ip-172-31-21-126 
10,288 
20,401 
30,401 
40,401 
50,655 
60,655 
70,655 
80,655 
90,700 
100,1335 
110,1335 
120,1335 
130,1335 
140,1982 
150,1982 
160,2496 
170,2496 
180,2496 
190,2496 
200,3882 
210,3882 
220,3882 
230,3882 
