time,freemem@tsung_controller@ip-172-31-21-126 
0,375599.0390625 
10,375595.328125 
20,375586.140625 
30,375583.921875 
40,375584.98046875 
50,375580.421875 
60,375577.25 
70,375579.7109375 
80,375580.32421875 
90,375575.68359375 
100,375549.03515625 
110,375546.41015625 
120,375545.8125 
130,375555.91015625 
140,375522.81640625 
150,375485.73046875 
160,375457.36328125 
170,375494.76953125 
180,375508.92578125 
190,375506.15234375 
200,375441.8984375 
210,375398.82421875 
220,375402.51953125 
230,375436.81640625 
