time,users,connected 
0,22,20 
10,28,1 
20,28,-17 
30,28,16 
40,38,17 
50,38,-18 
60,38,-16 
70,38,-3 
80,52,51 
90,90,27 
100,90,-50 
110,90,-23 
120,90,42 
130,189,139 
140,219,22 
150,219,-94 
160,219,-96 
170,219,-17 
180,294,289 
190,478,173 
200,478,-98 
210,478,-215 
220,478,-130 
230,478,-20 
231,478,0 
