time,request,connect 
0,145.769,11.748 
10,163.183,11.748 
20,163.183,11.748 
30,163.183,11.748 
40,522.786,11.748 
50,522.786,11.748 
60,522.786,11.748 
70,522.786,11.748 
80,522.786,11.748 
90,714.304,11.748 
100,714.304,11.748 
110,714.304,11.748 
120,714.304,11.748 
130,2885.151,11.748 
140,6710.321,11.748 
150,6710.321,11.748 
160,6710.321,11.748 
170,6710.321,11.748 
180,6710.321,15.463 
190,6710.321,15.463 
200,7220.039,21.593 
210,7220.039,21.593 
220,7220.039,21.593 
230,7220.039,21.593 
231,7220.039,21.593 
