time,users_count,finish_users_count 
0,2.2,0 
10,0.8,1 
20,0,1.6 
30,2,0.4 
40,2.7,1 
50,0.2,2 
60,0,1.6 
70,0,0.3 
80,5.3,0.1 
90,5,2.4 
100,0,5.2 
110,0,2.1 
120,5.2,0.5 
130,14.1,0.5 
140,3.2,1.2 
150,0,9.5 
160,0,9.5 
170,0,1.7 
180,29.4,0.1 
190,18.6,1.3 
200,0,10.1 
210,0,21.1 
220,0,13.6 
230,0,1.9 
231,0,0 
