time,200,400,404,502,422,302 
0,4,,,,,2 
10,6.9,,,,,5.7 
20,4.3,,,,,2.2 
30,3.1,,,,,0.2 
40,10.3,,,,,7.6 
50,9.5,,,,,7.3 
60,3,,,,,1.6 
70,0.3,,,,,0 
80,10.3,,,,,4.9 
90,23.1,,,,,14.8 
100,17.3,,,,,13.1 
110,3.9,,,,,1.4 
120,6.9,,,,,1.9 
130,28.8,,,,,19 
140,29.1,,,,,23.4 
150,39.2,,,,,25.8 
160,15.5,,,,,6.6 
170,2.2,,,,,1 
180,30,,,,,10.4 
190,39.9,0.8,,73.4,4.9,18.6 
200,39.5,2.8,0.5,52.3,10,23 
210,45,2.4,1.4,0,4.9,31.8 
220,16.2,0.3,1,0,0.7,7 
230,2.1,0,0.3,0,0,1 
231,0,0,0,0,0,0 
