time,users,connected 
0,22,20 
10,20,21 
20,4,4 
30,20,20 
40,37,37 
50,19,19 
60,3,3 
70,0,0 
80,52,51 
90,78,78 
100,26,28 
110,5,5 
120,52,47 
130,188,186 
140,208,208 
150,113,114 
160,18,18 
170,1,1 
180,294,290 
190,467,463 
200,366,365 
210,155,150 
220,19,20 
230,0,0 
231,0,0 
