time,session 
10,2865.726372413702 
20,3448.4726059622913 
30,3399.2794046590516 
40,2259.3366822699622 
50,3786.2677310341364 
60,3925.0620477768243 
70,6554.107774284663 
80,0.0 
90,3285.2803509350797 
100,3960.073509773221 
110,4272.1941408910925 
120,2438.3244860578006 
130,1358.579233165501 
140,3406.844343649718 
150,4475.722039210393 
160,4490.030088654331 
170,4122.438823730937 
180,0.0 
190,1683.62882511919 
200,3932.72304405152 
210,4499.211120527044 
220,4341.823010569178 
230,3924.1996141060076 
231,0 
