time,users_count,finish_users_count 
0,19,0 
10,38,0 
20,74,0 
30,79,0 
40,79,0 
50,79,0 
60,79,4 
70,79,21 
80,79,39 
90,79,66 
100,79,75 
110,79,75 
120,79,75 
130,79,75 
140,79,75 
150,79,75 
160,79,76 
170,79,76 
180,79,76 
190,79,76 
200,79,78 
210,79,78 
218,79,79 
