time,200,302,504 
0,3.4,0.9, 
10,5.3,1.9, 
20,9,2.6, 
30,5.2,2.1, 
40,0,0, 
50,0,0, 
60,0,0,0.4 
70,0,0,1.7 
80,0,0,1.7 
90,0.1,0.3,2.8 
100,0,0,0.9 
110,0,0,0 
120,0,0,0 
130,0,0,0 
140,0,0,0 
150,0.3,0,0 
160,0,0,0.1 
170,0,0,0 
180,0,0,0 
190,0,0,0 
200,0.8,0.3,0 
210,0,0,0 
218,0.1,0,0 
