time,freemem@tsung_controller@ip-172-31-31-187 
0,730.64453125 
10,723.6875 
20,716.88671875 
30,707.09375 
40,703.234375 
50,703.2421875 
60,703.37109375 
70,703.2578125 
80,704.55078125 
90,707.02734375 
100,711.1640625 
110,714.68359375 
120,714.46484375 
130,714.59765625 
140,714.7265625 
150,714.734375 
160,714.73828125 
170,714.75390625 
180,714.8828125 
190,714.8828125 
200,714.90234375 
210,717.45703125 
218,717.59765625 
