time,connect,request 
0,1.094,6.662 
10,0.986,6.662 
20,0.972,6.662 
30,0.972,6.662 
40,0.972,6.662 
50,0.972,6.662 
60,0.972,6.662 
70,0.972,6.662 
80,0.972,6.662 
90,0.972,6.662 
100,0.972,6.662 
110,0.972,6.662 
120,0.972,6.662 
130,0.972,6.662 
140,0.972,6.662 
150,0.972,6.662 
160,0.972,6.662 
170,0.972,6.662 
180,0.972,6.662 
190,0.972,6.662 
200,0.972,6.662 
210,0.972,6.662 
218,0.972,6.662 
