time,size_sent,size_rcv 
0,17.2546875,190.02421875 
10,49.29453125,753.30078125 
20,38.91875,679.32109375 
30,8.2578125,311.128125 
40,28.2859375,132.2421875 
50,120.48125,1267.78984375 
60,58.4609375,871.65859375 
70,8.1625,75.59609375 
80,66.7109375,478.74765625 
90,201.309375,2295.67265625 
100,135.03203125,2230.896875 
110,26.21015625,380.8078125 
120,2.68203125,12.47109375 
130,124.2359375,486.20234375 
140,236.428125,1075.6875 
150,272.2203125,3203.14453125 
160,208.32890625,5299.56875 
170,39.0859375,869.3390625 
180,53.48203125,288.7421875 
190,331.35,1006.4296875 
200,575.33515625,2196.4015625 
210,389.71015625,4675.14921875 
220,191.35078125,4467.8625 
230,38.93515625,470.16484375 
240,1.16640625,13.21953125 
