time,200,400,404,502,422,302 
0,2.4,,,,,1.9 
10,7,,,,,4.7 
20,4.9,,,,,3.4 
30,1.4,,,,,0.5 
40,6.3,,,,,2.9 
50,15.6,,,,,11.9 
60,8,,,,,4.8 
70,1.3,,,,,0.5 
80,11.7,,,,,6.1 
90,27.5,,,,,20.5 
100,18.6,,,,,10.8 
110,4,,,,,1.9 
120,0.4,,,,,0.2 
130,21.4,,,,,8.6 
140,29.8,,,,,22.5 
150,32.9,,,,,27.7 
160,36.7,,,,,19.3 
170,6.4,,,,,2.5 
180,13.9,,,,,3.4 
190,37.7,0.1,,32.4,1.8,16.5 
200,29.6,2.4,0.1,85.1,9.7,19.7 
210,39.2,3.8,0.8,26.6,6.8,24.3 
220,36.4,1.3,1.6,0,1.5,20.3 
230,5.3,0.4,0.6,0,0.1,2.8 
240,0.3,0,0,0,0,0 
