time,page,tr_Redirect_To_Same_Conversation,tr_Post_New_Post,tr_Post_New_Conversation,tr_Get_New_Book,tr_Get_Logout,tr_Get_Conversations,tr_Redirect_To_New_Book,tr_Redirect_Root,tr_Get_New_Post,tr_Get_Login,tr_Redirect_To_New_Conversation,tr_Get_Root,tr_Post_New_Comment_On_Comment,tr_Get_New_Conversation,tr_Initial_Get_Root,tr_Authenticate_User,tr_Post_Login,tr_Post_New_Comment_On_Post,tr_Redirect_To_New_Post,tr_Get_Book,tr_Redirect_To_Post,tr_Get_Post,tr_Reply_To_Conversation,tr_Post_New_Book 
0,4.3,,,,,,,,0.4,,,,,0.1,,0.5,0.7,,0.2,,,0.2,0.2,, 
10,11.7,,0.2,,0.1,,,,1.7,0.2,,,,0.5,,1,1.8,,0.6,,0.5,1.1,0.6,, 
20,8.3,,0.7,,0.3,0.2,,0.1,0.8,0.7,0.2,,,0.6,,0,0.5,0.2,0.5,0.7,0.4,1.1,0.5,,0.4 
30,1.9,,0,,0,0,,0.3,0.1,0,0,,,0.3,,0,0,0,0.2,0.2,0,0.6,0.2,,0 
40,9.2,,0,,0,0.1,,0,0.3,0,0.1,,0.4,0,,2.2,0.9,0.1,0,0,0,0,0,,0 
50,27.2,0.3,0.4,0.4,0.7,0.8,0.5,0.5,4.2,0.4,0.5,0.3,0.2,0.7,0.5,1.7,4.4,0.2,1.2,0.2,0.5,1.3,1.2,0.3,0.6 
60,12.6,0.2,0.6,0.2,0.9,0.2,0.1,0.6,1.5,0.6,0.5,0.2,0,0.8,0.1,0,0.7,0.7,0.3,0.6,0.7,1.6,0.3,0.2,0.9 
70,1.7,0.1,0.2,0,0,0,0,0.5,0,0.2,0,0.1,0,0,0,0,0,0.1,0,0.3,0,0.1,0,0.1,0.1 
80,17.8,0,0.3,0,0,0,0,0,1.7,0.3,0,0,0.3,0,0,3.4,2.6,0,0.4,0.1,0.4,0.1,0.5,0,0 
90,48,0,1.1,0.1,1.1,0.8,0.4,0.4,6,1.1,0.5,0,0.8,1.6,0.3,3.5,7,0.3,1.8,0.7,1.4,2.9,1.7,0,1 
100,29.1,0.3,1.5,0.9,1.3,0.5,0.7,1.4,3.8,1.5,0.8,0.4,0,1.3,0.8,0,2,1,1.4,1.7,1.1,3.4,1.4,0.3,1.2 
110,5.2,0.7,0.2,0.1,0,0,0,0.6,0.1,0.2,0,0.7,0,0.7,0,0,0,0,0,0.6,0.3,0.8,0,0.7,0.2 
120,0.5,0.1,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0 
130,30,0,0,0,0,0.1,0.1,0,1.3,0,0,0,1,0,0,7.9,3.8,0,0.1,0,0,0,0.1,0,0 
140,52.3,0,0.1,0,0.8,0.9,0.4,0,7.2,0.2,0.6,0,0.8,0.1,0.2,7.3,9.5,0.2,0.4,0,0.5,0.1,0.9,0,0.7 
150,60.5,0,2,0.5,2,1.6,0.6,0.9,12.3,2.3,1.5,0.2,0,0.9,0.6,0,9.7,1.5,4.1,0.6,3.6,2.2,4,0.1,1.7 
160,55.3,0.8,4.8,1,2.3,0.3,0.7,3,3.2,4.4,0.8,0.7,0,5.3,0.9,0,1,1.2,2.4,5.2,2.9,9.7,2,0.7,2.4 
170,8.1,0.8,0.2,0.3,0,0.1,0,1,0,0.2,0.1,0.9,0,0.7,0.1,0,0,0.1,0,1.2,0.1,2,0,0.8,0.3 
180,17.1,0.2,0,0,0,0,0,0.2,0.1,0,0,0,1.2,0,0,5,0.9,0,0,0.1,0,0,0,0.2,0 
190,88.5,0,0.1,0,0.3,0.3,0.3,0,6.4,0.1,0.2,0,3.2,0.1,0.2,19.2,11.4,0.2,0.7,0.1,0.3,0.2,0.9,0,0.1 
200,146.4,0.2,3.3,0.8,3.1,2.4,1.8,0.6,26.7,3.8,1.6,0.2,0.7,2.5,1.2,3.8,28.4,0.8,7,0.8,5.7,5.1,7.5,0.2,2.4 
210,100.3,0.7,5.1,2.2,4.3,1.9,2.5,3.3,13.2,5.5,2.6,1.5,0,6.5,2.4,0,6.9,2.8,6,4.1,5.4,11.5,5.9,1.2,4.3 
220,58.7,2.9,5.4,2,1.1,0.1,0.5,4.1,1.6,4.5,0.3,2.7,0,5.2,1.3,0,0.4,0.9,1.2,7.5,3,11.5,0.6,2.4,1.9 
230,7.9,1.3,0.5,0.1,0.1,0,0,0.8,0,0.5,0,0.7,0,0.6,0,0,0,0,0,1.7,0,1.4,0,1.3,0.2 
240,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0 
