time,200,400,404,502,422,302 
0,24,,,,,19 
10,94,,,,,66 
20,143,,,,,100 
30,157,,,,,105 
40,220,,,,,134 
50,376,,,,,253 
60,456,,,,,301 
70,469,,,,,306 
80,586,,,,,367 
90,861,,,,,572 
100,1047,,,,,680 
110,1087,,,,,699 
120,1091,,,,,701 
130,1305,,,,,787 
140,1603,,,,,1012 
150,1932,,,,,1289 
160,2299,,,,,1482 
170,2363,,,,,1507 
180,2502,,,,,1541 
190,2879,1,,324,18,1706 
200,3175,25,1,1175,115,1903 
210,3567,63,9,1441,183,2146 
220,3931,76,25,1441,198,2349 
230,3984,80,31,1441,199,2377 
240,3987,80,31,1441,199,2377 
