time,session 
0,0 
10,2987.7469349065523 
20,3438.5971202507 
30,2925.5756981282325 
40,0.0 
50,2879.970043147306 
60,3446.4440580725436 
70,4409.645961091786 
80,0.0 
90,3137.4589469454777 
100,3099.5147890581197 
110,4337.646450337333 
120,4094.215441251584 
130,0 
140,2305.634 
150,3283.8932583503556 
160,3761.795115059422 
170,4893.195713748909 
180,4373.939115945002 
190,426.3369716944048 
200,2839.8813355389157 
210,4542.450373352345 
220,4067.692868166593 
230,4004.747128551066 
240,1715.3124035597727 
