time,session 
0,0.1 
10,0.4 
20,1.7 
30,0.8 
40,0.1 
50,1.8 
60,3 
70,1 
80,0.1 
90,2.6 
100,6.1 
110,2.6 
120,0.3 
130,0 
140,0.2 
150,3.3 
160,15.1 
170,4.9 
180,0.5 
190,0.3 
200,3.4 
210,15.5 
220,23.4 
230,5 
240,0.3 
