time,200,504,302 
0,40,,21 
10,92,,64 
20,118,,83 
30,126,,89 
40,131,,91 
50,133,,91 
60,133,,91 
70,139,6,95 
80,152,10,101 
90,153,10,101 
91,153,10,101 
