time,200,504,302 
0,4,,2.1 
10,5.2,,4.3 
20,2.6,,1.9 
30,0.8,,0.6 
40,0.5,,0.2 
50,0.2,,0 
60,0,,0 
70,0.6,0.6,0.4 
80,1.3,0.4,0.6 
90,0.1,0,0 
91,0,0,0 
