time,page,tr_Redirect_To_Same_Conversation,tr_Post_New_Post,tr_Post_New_Conversation,tr_Get_New_Book,tr_Get_Logout,tr_Get_Conversations,tr_Redirect_To_New_Book,tr_Redirect_Root,tr_Get_New_Post,tr_Get_Login,tr_Redirect_To_New_Conversation,tr_Get_Root,tr_Post_New_Comment_On_Comment,tr_Get_New_Conversation,tr_Initial_Get_Root,tr_Authenticate_User,tr_Post_Login,tr_Post_New_Comment_On_Post,tr_Redirect_To_New_Post,tr_Get_Book,tr_Redirect_To_Post,tr_Get_Post,tr_Reply_To_Conversation,tr_Post_New_Book 
0,6.1,,,,,0.1,,,0.6,,0.1,,0.3,,,1.2,1,,,,,,,, 
10,9.5,,,0.2,0.3,0.1,0.3,0.2,1.9,,0.1,,0,0.1,0.2,0.7,1.6,0.2,0.2,,,0.1,0.2,,0.3 
20,4.3,0.2,,0.1,0.3,0.1,0,0.3,0.5,,0.1,0.3,0,0.1,0.1,0,0.4,0.1,0.5,,,0.3,0.5,0.2,0.3 
30,1.3,0.1,,0,0,0,0,0.1,0,,0,0,0,0.4,0,0,0,0,0.1,,,0.5,0.1,0.1,0 
40,0.7,0,,0,0,0,0,0,0,,0,0,0,0.2,0,0,0,0,0,,,0.5,0,0,0 
50,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0.2,0,0,0 
60,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0 
70,1.6,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0,0,0 
80,2.3,0,0.6,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0.7,0.4,0,0,0,0 
90,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0 
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
