time,request,connect 
0,49.58849265616,3.602444908990844 
10,66.81984239883799,0.10597284112241 
20,50.52899950416019,0 
30,42.3896512917086,0 
40,39.06356118334911,0.14794588326479385 
50,62.29962858408581,0.2455945987573332 
60,85.82240214727935,9.603830599687814 
70,55.19475909323971,0 
80,57.142500000000005,0 
90,190.30473572984891,0.17833837778117034 
100,1189.3537313125223,0.36893570341515863 
110,2246.510962601903,0 
120,2602.544641525744,0 
130,21.29136820024227,0 
136,3.5934999999999993,0 
