time,sentpackets@tsung_controller@ip-172-31-46-69 
10,357 
20,863.0 
30,158.0 
40,62.0 
50,141.0 
60,1137.0 
70,919.0 
80,200.0 
90,372.0 
100,1737.0 
110,1637.0 
120,1099.0 
130,761.0 
136,81.0 
