time,users,connected 
0,10,10 
10,17,18 
20,7,7 
30,2,3 
40,9,8 
50,41,41 
60,22,23 
70,2,2 
80,0,0 
90,73,68 
100,111,111 
110,76,79 
120,20,22 
130,1,1 
136,0,0 
