time,request,connect 
0,3.4,1.1 
10,9.7,1.2 
20,5.3,0 
30,1.4,0 
40,1.7,0.8 
50,15.9,3.5 
60,17.5,0.4 
70,5.4,0 
80,0.2,0 
90,15.4,6.8 
100,34.5,5.2 
110,29.6,0 
120,22,0 
130,2.9,0 
136,0.2,0 
