time,users,connected 
0,10,10 
10,20,8 
20,20,-11 
30,20,-4 
40,20,5 
50,41,33 
60,44,-18 
70,44,-21 
80,44,-2 
90,73,68 
100,118,43 
110,118,-32 
120,118,-57 
130,118,-21 
136,118,-1 
