time,200,302 
0,23,11 
10,80,51 
20,113,71 
30,122,76 
40,136,79 
50,227,147 
60,335,214 
70,370,233 
80,371,234 
90,484,275 
100,671,433 
110,849,551 
120,1000,620 
130,1023,626 
136,1024,627 
