time,recvpackets@tsung_controller@ip-172-31-46-69 
10,398 
20,1159.0 
30,583.0 
40,150.0 
50,260.0 
60,1718.0 
70,1999.0 
80,517.0 
90,88.0 
100,2012.0 
110,3110.0 
120,3903.0 
130,1776.0 
136,86.0 
