time,request,connect 
0,133.372,25.24 
10,133.372,25.24 
20,287.392,25.24 
30,287.392,25.24 
40,287.392,25.24 
50,393.833,25.24 
60,393.833,25.24 
70,393.833,25.24 
80,393.833,25.24 
90,393.833,25.24 
100,393.833,25.24 
110,396.632,25.24 
120,396.632,25.24 
130,396.632,25.24 
140,396.632,25.24 
150,442.415,25.24 
160,442.415,25.24 
170,442.415,25.24 
180,442.415,25.24 
190,442.415,25.24 
200,462.391,25.24 
210,565.671,25.24 
220,581.372,25.24 
230,581.372,25.24 
240,581.372,25.24 
250,581.372,25.24 
260,581.372,25.24 
270,581.372,25.24 
280,581.372,25.24 
290,581.372,25.24 
300,581.372,25.24 
310,960.583,25.24 
320,960.583,25.24 
330,960.583,25.24 
340,960.583,25.24 
350,960.583,25.24 
360,960.583,25.24 
370,960.583,25.24 
380,4477.05,26.81 
390,11298.943,26.81 
400,11298.943,26.81 
410,11298.943,26.81 
420,11298.943,26.81 
430,11298.943,26.81 
440,11298.943,26.81 
450,11298.943,26.81 
460,11298.943,26.81 
470,11298.943,26.81 
480,11298.943,26.81 
490,11298.943,26.81 
