time,recvpackets@tsung_controller@ip-172-31-21-126 
10,504 
20,1656 
30,1656 
40,1656 
50,1656 
60,4413 
70,4413 
80,4413 
90,4413 
100,4413 
110,4605 
120,7576 
130,7576 
140,7576 
150,7576 
160,16261 
170,16261 
180,16261 
190,16261 
200,16261 
210,17719 
220,32195 
230,32195 
240,32195 
250,32195 
260,34989 
270,61986 
280,61986 
290,61986 
300,61986 
310,61986 
320,114416 
330,114416 
340,114416 
350,114416 
360,114416 
370,114416 
380,114416 
390,114416 
400,172224 
410,253287 
420,253287 
430,253287 
440,253287 
450,253287 
460,253287 
470,253287 
480,253287 
490,253287 
