time,request,connect 
0,4.244,0.979 
10,3.769,0.979 
20,3.769,0.979 
30,3.769,0.979 
40,3.769,0.779 
50,3.769,0.777 
60,3.769,0.777 
70,3.769,0.777 
80,3.769,0.777 
90,3.769,0.777 
100,3.547,0.659 
110,3.547,0.659 
120,3.547,0.659 
130,3.547,0.659 
140,3.525,0.659 
150,3.357,0.568 
160,3.357,0.568 
170,3.357,0.568 
180,3.357,0.568 
190,3.357,0.568 
200,3.357,0.526 
210,3.357,0.526 
220,3.357,0.526 
230,3.357,0.526 
240,3.357,0.526 
250,3.357,0.474 
260,3.357,0.474 
270,3.357,0.474 
280,3.357,0.474 
290,3.357,0.474 
300,3.213,0.473 
310,3.213,0.473 
320,3.213,0.473 
330,3.213,0.473 
340,3.213,0.473 
350,3.213,0.473 
360,3.213,0.473 
370,3.213,0.473 
380,0.188,0.363 
390,0.188,0.36 
400,0.188,0.36 
410,0.188,0.36 
420,0.188,0.36 
430,0.188,0.36 
440,0.188,0.36 
450,0.188,0.36 
460,0.188,0.343 
470,0.188,0.343 
480,0.188,0.343 
490,0.188,0.343 
