time,size_sent,size_rcv 
0,25.8890625,353.684375 
10,37.6078125,335.753125 
20,19.9140625,253.1234375 
30,5.70859375,117.82890625 
40,3.42109375,208.50390625 
50,2.37109375,69.58515625 
60,0.9890625,106.3578125 
70,0,107.0109375 
80,0,0.77109375 
90,0,0.25703125 
100,37.571875,399.3578125 
110,87.4609375,941.58203125 
120,29.78125,264.06875 
130,7.26328125,57.571875 
140,4.56484375,107.84765625 
150,5.31015625,170.58671875 
160,10.24453125,376.85078125 
170,2.38828125,105.4828125 
180,0.9703125,1.659375 
190,0.9734375,34.79453125 
200,4.9640625,278.76796875 
210,9.7140625,315.86953125 
220,4.7375,140.48125 
230,0,0 
240,0,35.32890625 
250,0,177.29296875 
260,0,392.509375 
266,0,145.22265625 
