time,size_sent,size_rcv 
0,20.078125,83.571875 
10,44.33828125,322.44453125 
20,31.79453125,532.0796875 
30,9.4140625,214.9625 
40,4.21328125,447.2671875 
50,0.53828125,42.62421875 
60,8.121875,88.37265625 
70,81.37734375,454.43671875 
80,75.946875,485.71875 
90,29.68203125,315.26328125 
100,13.6546875,561.9546875 
110,6.9375,375.7703125 
120,5.81875,287.4515625 
130,19.46796875,387.8078125 
140,136.18828125,634.82734375 
150,159.3296875,840.30625 
160,62.59140625,555.80390625 
170,20.9359375,325.0703125 
180,10.30078125,464.22109375 
190,13.2375,467.4 
200,4.9296875,196.625 
210,4.32578125,194.28671875 
220,6.25390625,478.9375 
230,13.62421875,434.04375 
240,2.83984375,279.78515625 
250,0,240.6515625 
256,0,770.8015625 
