time,cpu@tsung_controller@ip-172-31-28-40 
0,0.3791246143387544 
10,1.3930348258706469 
20,0.8964143426294822 
30,0.8964143426294822 
40,0.5982053838484547 
50,0.29955067398901647 
60,0.1998001998001998 
70,0.6464445549477871 
80,1.7309594460929771 
90,1.240694789081886 
100,0.6982543640897756 
110,0.6975585450921774 
120,0.6986027944111777 
130,0.24975024975024976 
140,0.9940357852882704 
150,2.7357107962872496 
160,2.455795677799607 
170,1.1904761904761905 
180,0.6975585450921774 
190,0.7477567298105683 
200,0.7485029940119761 
210,0.44932601098352476 
220,0.4987531172069825 
230,0.7488766849725411 
240,0.4992511233150275 
250,0.24987506246876562 
256,0.249500998003992 
