time,200,302 
0,3.4,2 
10,5.3,4.3 
20,4.4,3 
30,1.1,0.8 
40,1.2,0.3 
50,0.1,0.1 
60,2.2,0.7 
70,12.2,8.5 
80,8.7,6.8 
90,4.3,2.3 
100,1.9,1.3 
110,1.3,0.6 
120,0.7,0.6 
130,5.5,1.9 
140,20.9,13.1 
150,19,14.8 
160,9,4.7 
170,3.1,2 
180,1.2,1.2 
190,1.3,1.1 
200,0.5,0.6 
210,0.5,0.4 
220,1.2,0.6 
230,1.1,1.5 
240,0.7,0.2 
250,0.6,0 
256,1.9,0 
