time,freemem@tsung_controller@ip-172-31-28-40 
0,732.125 
10,730.578125 
20,723.20703125 
30,718.0859375 
40,718.45703125 
50,721.19140625 
60,721.33203125 
70,722.43359375 
80,708.59765625 
90,702.109375 
100,699.94921875 
110,700.4453125 
120,696.28125 
130,700.1015625 
140,709.80078125 
150,692.13671875 
160,683.6953125 
170,681.76953125 
180,680.20703125 
190,673.1953125 
200,679.32421875 
210,677.9375 
220,678.91796875 
230,674.4453125 
240,676.15234375 
250,677.55859375 
256,681.58984375 
