time,request,connect 
0,249.801,45.095 
10,5984.799,45.095 
20,10332.472,45.095 
30,10332.472,45.095 
40,10546.99,45.095 
50,10546.99,45.095 
60,10546.99,45.095 
70,10546.99,45.095 
80,10546.99,45.095 
90,16294.512,45.095 
100,18197.806,45.095 
110,18197.806,45.095 
120,18197.806,45.095 
130,18197.806,45.095 
140,18197.806,45.095 
150,18197.806,45.095 
160,18197.806,45.095 
170,30020.244,45.095 
180,37987.237,45.095 
190,39479.982,45.095 
200,41798.587,45.095 
210,41798.587,45.095 
220,41798.587,45.095 
230,41798.587,45.095 
240,41798.587,45.095 
250,41798.587,45.095 
256,41798.587,45.095 
