time,session 
0,0 
10,381.3984999999998 
20,5076.349055869987 
30,5778.84712441474 
40,3751.490634817197 
50,0 
60,0.0 
70,1261.5766467434046 
80,3413.823003359624 
90,4536.668918380294 
100,3946.2964542852387 
110,5269.163200115761 
120,3812.463433634112 
130,3309.145038390405 
140,2304.5366505784355 
150,3750.342861317103 
160,4499.774081095412 
170,3620.3263404244303 
180,0 
190,0.0 
200,0 
210,0 
220,0.0 
230,689.4334999999992 
240,2075.7333531037752 
250,3089.086973338682 
256,2904.8964347525994 
