time,recvpackets@tsung_controller@ip-172-31-28-40 
10,1154 
20,542.0 
30,595.0 
40,355.0 
50,352.0 
60,22.0 
70,251.0 
80,1003.0 
90,819.0 
100,525.0 
110,427.0 
120,449.0 
130,283.0 
140,658.0 
150,1733.0 
160,1477.0 
170,819.0 
180,318.0 
190,498.0 
200,438.0 
210,196.0 
220,230.0 
230,537.0 
240,327.0 
250,304.0 
256,307.0 
