time,size_sent,size_rcv 
0,20.078125,83.571875 
10,64.41640625,406.01640625 
20,96.2109375,938.09609375 
30,105.625,1153.05859375 
40,109.83828125,1600.32578125 
50,110.3765625,1642.95 
60,118.4984375,1731.32265625 
70,199.87578125,2185.759375 
80,275.82265625,2671.478125 
90,305.5046875,2986.74140625 
100,319.159375,3548.69609375 
110,326.096875,3924.46640625 
120,331.915625,4211.91796875 
130,351.38359375,4599.72578125 
140,487.571875,5234.553125 
150,646.9015625,6074.859375 
160,709.49296875,6630.66328125 
170,730.42890625,6955.73359375 
180,740.7296875,7419.9546875 
190,753.9671875,7887.3546875 
200,758.896875,8083.9796875 
210,763.22265625,8278.26640625 
220,769.4765625,8757.20390625 
230,783.10078125,9191.24765625 
240,785.940625,9471.0328125 
250,785.940625,9711.684375 
256,785.940625,10482.4859375 
