time,cpu@tsung_controller@ip-172-31-28-40 
0,0.3791246143387544 
10,0.3791246143387544 
20,0.3791246143387544 
30,0.3791246143387544 
40,0.3791246143387544 
50,0.29955067398901647 
60,0.1998001998001998 
70,0.1998001998001998 
80,0.1998001998001998 
90,0.1998001998001998 
100,0.1998001998001998 
110,0.1998001998001998 
120,0.1998001998001998 
130,0.1998001998001998 
140,0.1998001998001998 
150,0.1998001998001998 
160,0.1998001998001998 
170,0.1998001998001998 
180,0.1998001998001998 
190,0.1998001998001998 
200,0.1998001998001998 
210,0.1998001998001998 
220,0.1998001998001998 
230,0.1998001998001998 
240,0.1998001998001998 
250,0.1998001998001998 
256,0.1998001998001998 
