time,size_sent,size_rcv 
0,18.64140625,261.9515625 
10,52.3515625,631.6796875 
20,67.38125,769.43203125 
30,97.27109375,987.15 
40,78.6203125,815.065625 
50,85.278125,933.7515625 
60,88.159375,1063.05859375 
70,104.8375,936.27578125 
80,107.10546875,1154.60078125 
90,24.64375,295.51015625 
100,9.83359375,252.3390625 
110,11.17734375,299.50234375 
120,23.975,1032.9609375 
130,15.16171875,289.30234375 
140,1.03984375,9.51015625 
150,0,4.1125 
160,0,2.31328125 
170,0,6.93984375 
180,0,14.13671875 
190,0,9.7671875 
200,0,0.77109375 
201,0,0 
