time,request,connect 
0,6.1,2.2 
10,14.8,2.1 
20,18.5,3.3 
30,25.9,7.2 
40,18,10.4 
50,42.4,17.3 
60,27.9,1.9 
70,23.5,0 
80,29.7,0 
90,4,0 
100,2.3,0 
110,3.1,0 
120,6.7,0 
130,3.1,0 
140,3.7,0 
150,1.6,0 
160,0.9,0 
170,2.7,0 
180,5.5,0 
190,3.8,0 
200,0.3,0 
201,0,0 
