time,cpu@tsung_controller@ip-172-31-31-187 
0,0.1639743439397493 
10,0.997506234413965 
20,2.4962556165751373 
30,2.4962556165751373 
40,2.4962556165751373 
50,2.4962556165751373 
60,2.4962556165751373 
70,2.4962556165751373 
80,2.4962556165751373 
90,2.4962556165751373 
100,2.4962556165751373 
110,3.4413965087281797 
120,3.4413965087281797 
130,3.4413965087281797 
140,3.4413965087281797 
150,3.4413965087281797 
160,3.4413965087281797 
170,3.4413965087281797 
180,3.4413965087281797 
190,3.4413965087281797 
200,3.4413965087281797 
201,3.4413965087281797 
