time,200,504,502,302 
0,5,,,1.1 
10,11,,,3.8 
20,13.4,,,5.1 
30,20.9,,,5 
40,14.3,,,3.7 
50,13.6,,26.3,2.5 
60,19.9,,4,4 
70,12.3,,0,11.2 
80,24,,0,5.7 
90,2.1,,1.7,0.2 
100,1.9,,0.2,0.2 
110,2.8,,0,0.3 
120,5.9,,0,0.8 
130,1.4,,0,1.7 
140,0,3.7,0,0 
150,0,1.6,0,0 
160,0,0.9,0,0 
170,0,2.7,0,0 
180,0,5.5,0,0 
190,0,3.8,0,0 
200,0,0.3,0,0 
201,0,0,0,0 
