time,users,connected 
0,15,15 
10,37,22 
20,74,34 
30,79,7 
40,79,0 
50,79,0 
60,79,0 
70,79,0 
80,79,0 
90,79,0 
100,79,0 
110,79,0 
120,79,0 
130,79,0 
140,79,0 
150,79,-12 
160,79,-3 
170,79,-48 
180,79,-14 
190,79,0 
200,79,0 
207,79,-1 
