time,users_count,finish_users_count 
0,15,0 
10,37,0 
20,74,0 
30,79,1 
40,79,1 
50,79,1 
60,79,1 
70,79,1 
80,79,1 
90,79,1 
100,79,1 
110,79,1 
120,79,1 
130,79,1 
140,79,1 
150,79,13 
160,79,16 
170,79,66 
180,79,78 
190,79,78 
200,79,78 
207,79,79 
