time,size_sent,size_rcv 
0,12.24296875,170.63203125 
10,32.55390625,328.60234375 
20,40.69375,477.0859375 
30,42.26796875,459.29765625 
40,3.8921875,104.2625 
50,0,0 
60,0.6734375,0.5140625 
70,3.72421875,3.5984375 
80,6.7703125,27.56015625 
90,11.196875,7.196875 
100,4.2296875,2.5703125 
110,0,0 
120,0.9515625,0.5140625 
130,5.253125,2.82734375 
140,9.54765625,5.140625 
150,19.8828125,16.33203125 
160,7.96875,4.3109375 
170,18.10546875,279.5171875 
180,2.0078125,58.215625 
190,0,0 
200,0,0 
207,1.221875,95.25390625 
