time,session 
10,15724.791 
20,17721.755 
30,27612.569 
40,27612.569 
50,27612.569 
60,27612.569 
70,71098.056 
80,80628.145 
90,82408.258 
100,82408.258 
110,100530.249 
120,100530.249 
130,100530.249 
140,100530.249 
150,100530.249 
160,100530.249 
170,100530.249 
180,100530.249 
190,100530.249 
200,100530.249 
210,100530.249 
220,100530.249 
230,100530.249 
240,100530.249 
250,100530.249 
260,100530.249 
270,100530.249 
280,100530.249 
290,100530.249 
300,100530.249 
310,100530.249 
320,100530.249 
330,100530.249 
340,100530.249 
350,100530.249 
360,100530.249 
370,100530.249 
380,100530.249 
390,100530.249 
400,100530.249 
410,100530.249 
420,109179.904 
430,109179.904 
440,109179.904 
450,109179.904 
460,109179.904 
470,109179.904 
480,109179.904 
490,109179.904 
500,109179.904 
510,109179.904 
520,109179.904 
530,109179.904 
540,109179.904 
550,109179.904 
560,109179.904 
570,109179.904 
580,109179.904 
590,109179.904 
600,109179.904 
610,109179.904 
620,109179.904 
630,109179.904 
640,109179.904 
650,109179.904 
660,109179.904 
670,109179.904 
680,109179.904 
690,109179.904 
700,109179.904 
710,109179.904 
720,109179.904 
730,109179.904 
740,109179.904 
750,109179.904 
760,109179.904 
770,109179.904 
780,109179.904 
782,109179.904 
