time,sentpackets@tsung_controller@ip-172-31-29-147 
10,187 
20,277 
30,277 
40,277 
50,277 
60,277 
70,277 
80,277 
90,277 
100,277 
110,277 
120,277 
130,738 
140,738 
150,738 
160,738 
170,738 
180,738 
190,738 
200,738 
210,738 
220,997 
230,1560 
240,1560 
250,1560 
260,1560 
270,1560 
280,1560 
290,1560 
300,1560 
310,1560 
320,1970 
330,2697 
340,2697 
350,2697 
360,2697 
370,2697 
380,2697 
390,2697 
400,2697 
410,2697 
420,2697 
430,2697 
440,4647 
450,6268 
460,6268 
470,6268 
480,6268 
490,6268 
500,6268 
510,6268 
520,6268 
530,6268 
540,6268 
550,6268 
560,16327 
570,16327 
580,16327 
590,16327 
600,16327 
610,16327 
620,16327 
630,16327 
640,16327 
650,16327 
660,16327 
670,16327 
680,34814 
690,49886 
700,49886 
710,49886 
720,49886 
730,49886 
740,49886 
750,49886 
760,49886 
770,49886 
780,49886 
782,49886 
