time,recvpackets@tsung_controller@ip-172-31-29-147 
10,359 
20,486 
30,486 
40,486 
50,486 
60,486 
70,486 
80,486 
90,486 
100,486 
110,486 
120,486 
130,1399 
140,1399 
150,1399 
160,1399 
170,1399 
180,1399 
190,1399 
200,1399 
210,1399 
220,1991 
230,3181 
240,3181 
250,3181 
260,3181 
270,3181 
280,3181 
290,3181 
300,3181 
310,3181 
320,4736 
330,6809 
340,6809 
350,6809 
360,6809 
370,6809 
380,6809 
390,6809 
400,6809 
410,6809 
420,6809 
430,6809 
440,13350 
450,17616 
460,17616 
470,17616 
480,17616 
490,17616 
500,17616 
510,17616 
520,17616 
530,17616 
540,17616 
550,17616 
560,52257 
570,52257 
580,52257 
590,52257 
600,52257 
610,52257 
620,52257 
630,52257 
640,52257 
650,52257 
660,52257 
670,52257 
680,125402 
690,173211 
700,173211 
710,173211 
720,173211 
730,173211 
740,173211 
750,173211 
760,173211 
770,173211 
780,173211 
782,173211 
