time,sentpackets@tsung_controller@ip-172-31-29-147 
10,187 
20,277.0 
30,138.0 
40,32.0 
50,0.0 
60,1.0 
70,1.0 
80,23.0 
90,51.0 
100,1.0 
110,0.0 
120,266.0 
130,738.0 
140,462.0 
150,98.0 
160,15.0 
170,1.0 
180,26.0 
190,65.0 
200,111.0 
210,26.0 
220,997.0 
230,1560.0 
240,661.0 
250,161.0 
260,28.0 
270,0.0 
280,19.0 
290,108.0 
300,128.0 
310,32.0 
320,1970.0 
330,2697.0 
340,1058.0 
350,292.0 
360,25.0 
370,1.0 
380,46.0 
390,342.0 
400,400.0 
410,79.0 
420,10.0 
430,18.0 
440,4647.0 
450,6268.0 
460,2467.0 
470,755.0 
480,142.0 
490,6.0 
500,90.0 
510,853.0 
520,772.0 
530,160.0 
540,15.0 
550,4222.0 
560,16327.0 
570,9501.0 
580,2104.0 
590,673.0 
600,703.0 
610,502.0 
620,802.0 
630,1617.0 
640,711.0 
650,112.0 
660,6.0 
670,87.0 
680,34814.0 
690,49886.0 
700,17271.0 
710,1938.0 
720,172.0 
730,13.0 
740,307.0 
750,4069.0 
760,4764.0 
770,1348.0 
780,284.0 
782,42.0 
